,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,pc51,pc52,pc53,pc54,pc55,pc56,pc57,pc58,pc59,pc60,pc61,pc62,pc63,pc64,pc65,pc66,pc67,pc68,pc69,pc70,pc71,pc72,pc73,pc74,pc75,pc76,pc77,pc78,pc79,pc80,pc81,pc82,pc83,pc84,pc85,pc86,pc87,pc88,pc89,pc90,pc91,pc92,pc93,pc94,pc95,pc96,pc97,pc98,pc99
Upanishad,-0.048809276126214274,0.028931152301877223,-0.03112968699110261,-0.020485304816733794,0.005423237403715852,-0.05331459874717966,0.012657380330534061,0.001976238383896553,-0.013163250089321095,-0.08271686364645707,-0.024323688567492546,-0.03555662315344391,0.016190648161229136,0.019523343384622114,0.06048969659944502,-0.008270406398532236,-0.05702768824780679,-0.0042058711998664376,0.05343513878119435,0.03874597835522912,-0.01973336806234327,0.03496123170081225,0.027598998704925694,0.02922516786795758,0.014822380219122501,-0.1002875915892367,-0.03888310720357798,-0.11837081015806365,-0.12588296376642383,0.08986814628871274,0.05193411046210165,-0.02873934643731519,-0.019073397740976394,-0.11486785995855418,0.01741359964992329,0.12701332851047004,-0.04481605347519421,-0.011574579884303429,-0.004915434762892949,0.025354318307525856,0.03473930765554898,-0.07122907942052244,-0.021010675610769254,0.04484566563830008,-0.07587715525382706,0.07752373598048629,-0.023773498201503648,-0.0001331759395611034,0.03746818935949524,0.015065229044240083,0.040440936707477025,0.09505459929867167,-0.032235410714253045,-0.005591436209722019,0.015098618323325189,-0.028764150732677185,0.009927237697666754,0.03250419465336869,-0.08102193303237196,-0.05606342787133127,-0.0768744522129471,0.04590943179672443,-0.03602567508592649,-0.03883887954094564,0.03330645070065412,0.007114930087085013,-0.13411699001862482,-0.029027914859213196,-0.028146038802392366,0.1456376967703516,0.005595154710997819,0.036554000844062365,0.015523860266350267,0.06807787871039073,0.09640566836412677,0.1146445145346606,-0.014732333923001462,0.0035899742790109867,-0.05000494017124802,0.05471384883444253,0.05056222636584041,0.010768098054807733,0.025374357602670216,0.06312417787130656,0.04591909563807985,0.05192881853055077,0.03347574293193861,-0.003975900487411496,-0.0067778040528599474,-0.06142056447066927,-0.026056063455025417,-0.03159758519557192,0.034613739043712004,-0.02274460583413201,-0.008593292993402831,0.1529888465084611,0.02263237407047446,-0.08064912177539652,0.00880665124549373,-0.08995296609040616
Upanishad,-0.08192195002440918,0.10366598034925378,-0.12269925230006357,0.10813130602684123,-0.04603389932462861,0.030251399875325664,0.014636886733427404,0.039823562239550664,-0.01489595619611697,0.02049746937564233,-0.07874561228624673,0.08169999240077347,0.07626582795454058,0.07095993969552428,0.1277109927922447,-0.049000124550569506,0.00436855943778168,0.0028580735849735345,0.10123265326590065,0.036801751075965915,0.03940036185659473,0.056070179999744,0.06458701121563576,0.05148961937134806,-0.034467245976466505,0.03918830496252037,-0.05947575172291438,0.019935559699848296,-0.08608057117468901,0.018629146748296035,0.08982758254256652,0.052063837320729896,0.080965421539692,-0.0823938277739279,-0.052115434603205266,0.04745870359334733,-0.09059744637760349,0.007015262969486081,-0.0974800801547232,0.028363962005091694,0.04921452287952448,-0.04286309167088134,-0.020538992052813364,-0.012151739010204983,-0.12767686485217916,0.06170772507158924,-0.030033954554574433,-0.0660733287629985,0.10686948587120218,0.04643568846356794,0.0908924418946183,0.020706264812479912,-0.06650540678004169,-0.003609909105159757,-0.03885817826333362,0.006702845209709004,-0.010071377172242189,-0.0537678575718723,-0.08123726427744468,-0.055180629584892685,-0.11570485956695391,-0.07859261945403567,0.07740992973510334,-0.05880276943028436,-0.04232760875833174,-0.058920962097732774,-0.020852920033444394,0.03289508386827786,0.04063806391836932,0.03425505653151057,-0.07350044065342931,-0.07531225345073747,0.056494153187733584,0.05869706036015243,0.04761949349920517,-0.04450915295984757,-0.0470359978930695,0.032933232480818156,-0.05976355175778777,-0.02209541773389869,-0.03226893297083483,0.062299748184480884,0.10238185131825688,0.030620099326765515,0.09113414058346017,0.09984780354334605,-0.004173776394896785,0.0072004467830450326,0.058642981636324476,-0.07196096145754,0.0488137940005952,-0.07950422536683378,0.11393834645427223,0.03186325887808655,-0.0027448940850187177,-0.031190736591071837,-0.02899406848000275,0.057117820980203876,-0.0049358639724643265,0.005551762312655657
Upanishad,-0.06746940521454853,0.0664858235858105,-0.1057857996999,0.06910468627388493,-0.027027703678487638,-0.017567354502561684,0.0005008212718829489,0.053740418998411504,-0.0008940306462533188,-0.008536310209954455,-0.03465064498836549,0.06492502336274074,0.08112008857261033,0.0969636874556534,0.12567705226959097,-0.022400635493278725,0.010733562929091493,-0.027011152961648067,0.14526602720759763,0.04235521349116928,0.08050742947381333,0.05518250852109805,0.04158589967600843,-0.0021628501925275447,-0.04531562559046698,0.006535959729758434,-0.03318075255757686,0.026308838229553978,-0.02107880072571099,0.10534310713081055,0.06002125953308706,0.14304465229080787,0.10046689012583712,-0.06055116545918029,-0.05114419812664075,-0.0008552031545121199,-0.09547361633127045,0.07945133753858151,0.013148202654758188,0.04195281619275759,0.05106456995137691,0.029281022178888946,-0.07746909277858037,-0.011963096927387028,-0.07802719456401506,0.07116259104320607,0.010662392247346603,-0.025763188615302923,0.059711945261880096,0.0384237943265995,0.013333308602751386,0.0821935508551065,-0.0710210025476797,-0.030288259044450216,-0.01932332924525518,0.02805458671750416,-0.09367400617705458,-0.030199928905935133,0.02547202691966869,-0.012656001270647725,-0.10032089655798417,-0.039630528422696945,-0.02935167787149439,-0.0752780216352873,-0.054583544350846225,-0.0006448144101091286,-0.010055220684498429,-0.024217899437177844,0.02369727118006147,-0.040603488584642196,-0.07171471855328537,-0.062385342716784045,0.005012067289689371,0.05479457650492288,-0.01781296432020697,-0.05242696926266983,-0.07847373788719839,0.04910771031672802,0.04652542694387248,0.07021787818819276,-0.016084609346316517,-0.07682967159996879,0.05546370228542691,-0.026764461201717184,0.0500285262521695,0.005684717891793487,-0.0012919745293260808,-0.014349329348752153,0.07640759705866726,0.05341650254517297,0.06038658477307267,-0.05327131805076306,0.03623173872971847,0.030187870279213366,0.012860458209380145,-0.08292887122041459,-0.031003984106443002,0.07308577918017482,-0.0036692048550347836,-0.019526222264822757
Upanishad,-0.08449853480343214,0.005735470630492913,-0.013741906471863324,-0.01233676110770581,0.09793275125688934,-0.04080949215990493,-0.05021989158199702,0.09835053697111093,0.026604480940681588,0.10835563263548154,0.07307059905173341,0.059239384192382866,0.01656830001612885,0.012272773891680374,-0.0274750654251091,-0.06852719120479263,-0.05133002746718999,0.037549305906479945,0.030296345047918075,-0.02415453149069232,-0.03732194478058656,0.01727047783337617,0.03364313260605049,0.0017647113856292134,0.029317770409904645,-0.021293938215637298,0.04222499307976868,-0.005245203473834156,-0.0512146151454542,0.029082738227920752,-0.04351100756458124,0.10080224911644635,-0.0019976609614898344,0.008308479039267408,0.04508668852488848,-0.036942286787091855,0.1276546977327513,-0.02156435701759738,0.1823251152748456,-0.08869874739846426,-0.04024607372774149,-0.09317946464195757,0.005939347511213533,0.049976212697224465,0.07248960830104044,0.015594955017755955,-0.07361349369554307,-0.03413585399674159,-0.015124860587824134,-0.08790296399523613,-0.1179502742339334,-0.03935737595710006,-0.10124887314847138,-0.10724354180420768,0.047520654392087205,0.14841453148986314,-0.07357598918979456,-0.10616030682011864,-0.08377112328439827,-0.02634837068536587,-0.10607552061674846,0.0887703323011899,0.00197063601103687,-0.06684506659709195,0.06435914514156021,0.027509369549834437,-0.08090134358337718,-0.01257242125808725,0.2038651335686042,-0.025125560846117435,0.20693623992331484,-0.08432273950640604,-0.06094628294983288,-0.10591047263736644,0.01726547463106412,0.07339410147151891,0.028241134830758234,-0.05362393382703476,-0.09219173168203536,0.08353895299035664,-0.04481144116429488,0.06774089941437868,-0.1060478071529004,0.027818519135930444,0.04177514066292992,-0.0756421463345124,0.06723135333575216,0.024034018767420347,0.03731521258219298,0.14503460763639026,0.02215515708535279,-0.029915886904088165,0.052556862270772955,-0.01838487304049533,0.07577581211112352,0.03507093437023187,-0.03438722534652385,-0.014271372991298287,0.04752078296172719,-0.019275975410528782
Upanishad,-0.07550142589409488,0.03758222218648259,-0.041802792325187195,-0.018176458608756944,0.001167517025927668,0.007332091329040904,0.011438954976423714,-0.011468251306296296,0.009506786719899787,0.045297810532442494,-0.027127049267616304,0.03899612912678005,0.00022302786592063182,0.0030978931763190496,0.008886251881482557,-0.05142433035278647,0.009553721761377195,0.05338725573312251,0.0006165256888934982,-0.04701670294463828,0.008567857191373708,0.006744850334188056,0.02016472620148987,0.07262472462472819,0.025314285136388233,-0.07014276006477722,-0.003034953245961701,0.031180893416368954,-0.03342547660592578,0.0006625051661358025,0.015572391065819957,0.06517725621294261,-0.004861532981601709,0.021683768599634827,-0.0263712421574649,-0.027459100144060427,0.10038798339536853,0.04363376601043167,0.09918574464381572,-0.11504967788849828,-0.006426846938344755,-0.0627995458876827,0.04346803402380283,0.028661655808174116,0.028610661616523363,0.02626257209698876,-0.033106323730086464,-0.025330522208009392,0.024370430184772165,-0.09560247560086595,-0.11320904651795617,-0.023458770633154994,-0.06585989487383244,-0.07845533804273874,0.01223927138755554,0.09599133819747172,-0.07268896780677259,-0.12293840933703797,-0.0530685136016595,0.001747984522542973,-0.07018978748347007,0.04920391626311453,0.03209956238995592,-0.08978280372786142,0.009227410026827473,0.05541116841092228,-0.050776460030921323,-0.030237576911997684,0.26143910918354385,-0.028970774654649884,0.19720456811761836,-0.05767486783333643,-0.08628198928832356,-0.06610422994243109,0.03563485069108395,0.10090482733383506,0.0676615023391859,-0.046646662746556114,0.002606533560838545,0.030736475274362452,-0.057276035198662846,0.06866691856382692,-0.10323772537908509,0.014451637331012098,0.030834012064388287,-0.04689711624913852,0.03408237320712123,0.015635282917386004,0.029387766422841563,0.19220432802980067,0.012958650188143678,-0.017510796646866437,0.06134906607082861,-0.03305271474321311,0.1048978309400281,-0.05287324146546622,-0.05443173971449804,0.03712818140753494,-0.01910786359458322,-0.03929459721722309
Upanishad,-0.10854988499630844,0.001271144907901124,0.021007377565583664,0.09704470945153167,0.28562480640696347,-0.05979873543319557,0.03472577013028094,-0.012470677433865051,-0.13349852092111653,-0.06335010009181397,0.013635779427568703,-0.0600624027165467,0.028344480708167002,-0.047415214462131906,-0.04091190443832141,0.04906395379444593,-0.028695098490576342,-0.03527329017891983,-0.06925582847563667,0.05740205976791311,-0.13545788800378192,-0.057317931852116706,-0.01192393392431302,0.026320765794248985,-0.028194199710643335,0.03471280594097851,0.02284701497216757,-0.006187569824189127,0.006495487067145273,-0.02838989478516638,0.08077922395713681,-0.09567330672209702,-0.015147014665773617,-0.0755704950611067,0.061315826190896316,0.0557813009610857,-0.08371913805874412,-0.05708776256829694,-0.019258227143253592,0.025175606788211007,0.010543738215843408,0.11439531514032512,-0.06694359176117427,0.03434803279058676,0.011399109523795825,-0.08806902577802281,0.11829257832249208,-0.01687379866443789,-0.05896223151995393,-0.0008436511717329235,0.04358659915949256,0.024053058090206778,0.0486678495405454,-0.05490582955670856,0.07530658199532884,-0.0318584914078607,0.04409791980056699,-0.06985701270338754,-0.06394280337126021,-0.013191976568392364,0.007289118747280714,-0.0508508762388122,0.04557682048300606,-0.03596813997373049,-0.0026075261450684336,0.036428105900017,0.03247497822007602,-0.00813111498561568,-0.10285408860590603,-0.01611400839231723,0.04109171734204221,-0.09167567753439146,0.024743351158448987,0.1309802358184132,0.014393479146647875,0.10009346423510604,-0.00585090054403712,-0.02926599829919973,-0.03459833508077183,-0.06970348279355663,-0.055327349786721616,0.015910263087032486,0.07675340343912561,0.03575773898240116,0.10076728809788911,-0.0434580647636717,0.0476075019786822,-0.037444562214163965,0.005507445848559372,0.029665188599795677,-0.030614742005887274,0.02064577879788305,-0.0503775296468959,0.022880647828452613,0.052908574320267736,-0.0032426098864125814,-0.039536095796399905,-0.02818011777711957,0.0013034681771475355,-0.04035722542572007
Upanishad,-0.0759262270371144,0.01472616725594605,-0.03585349872665164,0.015224634125975958,0.0793678680816162,-0.0871475914329301,-0.01649507311202658,0.09807568690232933,0.02163373969044729,0.0696469407850376,-0.014263886135706321,-0.01082938512240627,-0.028205396902381448,0.015033521952326765,-0.050804375306790106,-0.025169661409910768,-0.0066308831365017905,0.12099291813318652,-0.0811862412489435,0.03549035541525478,-0.03602761364239762,-0.05153005410737073,0.0776909468114463,0.07625937138016985,0.04795653303337516,0.04675828169061095,0.055533096353768865,0.06517268868460319,-0.02242249732307916,0.04259079916397787,0.011656117886567655,-0.07076306124723962,0.03251616474164955,-0.09340902671350443,0.06400794531428569,0.07538120284724156,-0.016524778839678775,0.03929204874652325,0.02322521313520915,0.08067335512775434,-0.09521335715691963,0.00017556537056626366,0.028219722304239483,0.03189688049924543,0.014886265498060578,-0.04615119906180231,0.026042532793153116,0.1043096159170053,0.07407269654637626,0.029898725392952102,-0.10513521653423244,0.03331985616480631,-0.11411587948684944,0.05070831947722299,-0.004415850136975482,0.11566068992085647,-0.03723560894524533,-0.038723992540518885,-0.09405004184081309,0.01303727438562792,-0.00284025650225019,0.09252332818443401,-0.010518841865496,-0.045852235172639005,-0.01930348873280975,0.011235178927736476,-0.05884190619765814,0.028727136118997236,0.04042304840538434,0.11013767505633243,-0.0028721902013708715,-0.012106159010019256,0.07088761174303934,-0.07197351969072092,0.008515733858084235,0.0927110411213604,0.011080852023536609,0.015523153397082271,-0.01729395528738758,0.08108275293278142,0.07197414587161204,0.05529812989432837,0.11364245179945419,-0.05379121465401106,0.055301798019742984,-0.01220332014290307,0.04142320616070557,-0.0013918717946556833,0.11464585349638255,-0.007067873302095609,-0.004866316232696555,0.002990093246520115,0.03555327904621724,-0.009114386867019124,0.016597463565471218,0.04236591106958612,0.02282151362358398,0.06479877960839762,0.020098876206287416,0.037003282599768185
Upanishad,-0.09583077018166393,-0.032057777741189175,0.020000930237565367,0.10028439168861769,0.24596944639979806,-0.042679395049383236,-0.06261935907566557,0.09242907432156822,0.03281043823674273,0.16686184266116708,0.10817162908601093,0.06172556383869727,-0.03385732057375431,0.0529514250496584,0.009723019054628447,-0.06961613749291441,-0.014280317003274982,0.07071494189285941,-0.015993547446984654,0.11952194774943728,-0.03245278144744123,0.08838775910458914,-0.0001092375929048417,0.00023090602287763323,0.18514280555507828,-0.0772032895692503,0.12621579649988732,-0.02244311161553228,-0.11324914435468078,-7.588455395647164e-05,-0.054790373471148485,0.04640611653949926,-0.011010315362491628,0.0027109072312886235,0.007029877536194421,0.027118306929225337,-0.0375699509967954,0.024160430851685556,0.03966478285983311,0.009116266418964824,-0.0270920636463023,0.004657208329944155,-0.03125185620284017,0.04559728388870494,0.06634806934641767,0.06586373913457505,0.03306057129167685,-0.060438796581615016,-0.04775445497593691,-0.06116290722044219,-0.02988574563094033,0.03342565755736911,-0.05228371942173155,0.06655909960126169,-0.06864347477645566,-0.0028560768506418113,-0.026013623391684844,-0.02849810782929318,0.0012512872094942308,0.003907492718912713,0.046633374969636036,-0.04409404286584654,-0.01494852431700083,0.014274819115820991,0.008274510314488746,-0.03699402982688245,-0.017860224165991322,-0.0657907303366752,-0.01779595657537422,-0.04047366427143257,-0.008125020416813351,-0.03999963541901342,0.003811427585708236,0.02677847256206515,-0.03896055594526001,0.006258670330694762,0.017071571573567836,-0.04876986729340443,0.01804325134345294,-0.077815862145992,0.061672975087204075,0.02844431644559325,-0.02096975274384976,0.028958367270139927,0.00570176977377767,-0.015227351423183483,0.020312983366190394,-0.06842495439759198,0.012442763434018175,-0.012619800104138521,0.08621018650917747,-0.016703435954207656,-0.012229832203136849,-0.022409047352166103,-0.014658206952285558,0.05776458790132064,-0.030945192347120284,-0.015749341328332046,-0.005007382385618077,0.036874076496652065
Upanishad,-0.0737648883386587,-0.018952857707353114,0.009990613870773605,0.10364486068665787,0.09796976216299486,-0.04640986799106478,0.04913128870120223,0.05891562060732883,0.11558779835768818,0.005883495625311313,-0.052590265088229435,-0.11396046079466772,-0.06880802587786698,0.07159522507951133,-0.05755986323237221,0.006117860090874444,-0.013006426275047875,0.023931712262704904,0.013957627085284868,-0.014664009141191744,0.12644465658361975,0.16930001979155465,-0.00739713268846111,-0.09748872408925381,0.032570214030237805,-0.08962414164558428,0.11865363072969289,-0.012976944846278931,-0.13345208274350281,0.06507471009756957,0.01496599439200946,-0.06564885959724644,-0.07561717322490907,0.06745420264849648,0.06009134885315858,-0.02667545529119449,0.04683333299497608,0.04417265746890424,-0.0977795380162115,0.09889821155703109,-0.006037458327089333,0.11537652663206394,0.1446843518468547,-0.0009781697292423112,0.02983029729955408,-0.09489608425280337,0.08033927109493433,0.06407611449896486,-0.023935417945330755,-0.026615077156753847,0.050098372911555424,0.0002685123856255905,-0.05194136850028963,-0.049256056113398144,0.027389811763642514,-0.0016993283186216915,-0.11424977953767268,0.07683964762092726,-0.003061346130599676,-0.04371863339482541,0.008904824823264285,-0.0334528581103629,0.02744847594357507,0.014107011588309494,-0.013445151268002508,-0.014280301156026217,0.0374342619612021,0.10640063273322799,0.018563722387991807,-0.02334227736077731,0.0001940542722009438,0.04274067005073094,-0.04500810821705211,-0.038701881907167286,-0.05978005985501208,-0.029617376744839136,-0.018190834151623148,-0.03191001233638021,0.029778292182826436,0.03525416784878852,-0.041451519822285884,-0.04212526603793819,-0.015265336572155537,0.07631265021480996,0.0006259476916615835,-0.03474180463354086,-0.02976490318364162,-0.030010860435020523,-0.0147837585715504,-0.019726686835328862,-0.025703076143642888,0.0024777101843447454,0.016176649680577682,0.011434987441114437,-0.04828794734035289,-0.007157025900807184,-0.11530501643359446,0.0016520132291665873,0.013608392179347954,-0.028779740634223176
Upanishad,-0.10318796554204869,-0.005648300048446733,0.029450229586034608,0.06724513072039526,0.24747148385745735,0.02873595439346554,0.03044099058578903,-0.11684320107926983,-0.22891273045368313,-0.11962295220683031,0.09512098960566555,-0.02435768369029601,0.05068783780363754,-0.019735524790933268,-0.00870063333571417,-0.017719462982535714,-0.000191682102543047,-0.02783276062833831,-0.021217869535937517,0.037202248969757525,-0.05771458285173798,0.004032671629906768,-0.0028057222306960214,0.040832389310591875,0.041602016784859724,0.06214700183526405,0.025359850716756317,0.05347238453626151,-0.04032986908285235,0.03981669365569768,-0.06824907248621957,0.01905244842019197,0.049304785997955174,-0.03370966692818194,0.08868119174682322,0.12931368550537617,-0.04496822113982213,0.034757434866043206,0.0010844451260040111,0.049672256156188914,0.035230052232733164,-0.015749156838207778,0.010496812176571642,0.00485196824285011,0.07171515345871583,-0.03523126255780711,0.04827964805387775,-0.07978962355312114,-0.0022003176742925795,-0.04278340683474527,0.08874258925633081,-0.007515504125734312,0.017091963304210128,-0.13409269011097677,0.06901253917045608,-0.008576599859669937,0.07329025645201319,-0.0027556483632277355,-0.04619682043455748,-0.03265438133500081,-0.01718305615458522,0.04476967941428106,0.05365869719743487,0.016571104201935874,-0.06926933492733056,-0.007363701481746722,0.01972265774958415,-0.013316698301577659,-0.11974649381076603,-0.01871305848631946,-0.014545413538602153,0.0030860687968312867,-0.04119250152008362,0.035783872376543284,-0.021278633443950385,0.03024685721534693,-0.031717534472537584,0.07050159445697801,0.04979616666987514,-0.09394521807939751,-0.06166854461849704,-0.02547157173414647,-0.01206382112846946,0.037317511394847624,0.059413985883502635,-0.05424691843553982,0.016346089015489534,-0.026871597165394483,0.010079738887578663,0.01468603495411786,0.001205823234839303,0.04467747461714939,0.014323482650566323,0.01080499461636594,0.010828881192600844,0.020187390016855468,-0.023372316053516962,-0.0378990417189164,-0.0035154909566241926,0.0017259193632178508
Upanishad,-0.08429516094488959,0.007784305168950891,-0.022041669067385437,0.07375544877029708,0.12841716592922167,-0.043288910975536124,-0.05220664030717664,0.12473408901442264,0.026217089485175846,0.08743251690763938,0.046073137708294805,-0.03868333315408969,0.016198247613818103,0.0420459662562599,0.04869371863144076,-0.009500443884708906,-0.06407080679160997,-0.02655220176162061,0.16691221096828326,-0.03897244508441804,0.027291837090786638,-0.020444110125221845,0.05641075685085605,-0.028337796436917397,-0.03402627553867879,-0.0717552877868282,0.018452476150350384,-0.006326512317540045,0.042054438493145316,0.008760699946837383,0.005985735182532162,0.07590386426172166,0.012726127211828326,0.049968091603594306,-0.0002380694756687493,-0.0378024749868098,-0.08894036945576585,0.04743675629863338,-0.06107015602247341,0.03296428155533477,-0.01557436165228911,0.03167272118603078,0.04550712095356311,-0.010308568718655334,0.015625525445727605,0.06746166996325521,0.06057015313094411,0.02279697804523935,-0.037761768895480906,0.06310074671638582,-0.03371653661198292,0.04329071317618138,0.0061910674141275645,0.04660745161311837,-0.09430693638220827,0.013184862255536575,0.024973597456613022,-0.016500255160728127,0.10032816962958556,0.04537189509651665,0.034245687599335405,0.04072651765899278,-0.08271230034947322,0.037599928968525174,-0.04458874590700585,-0.0656903077960994,-0.018694055095694224,0.027021955404808076,-0.036074661776529376,-0.04023232860157543,-0.001087616068401745,-0.00729860747817479,-0.0009027280426608451,-0.010055755422039207,-0.07433910445145211,-0.024129718726838025,-0.04193100063679157,-0.07010325968088048,0.048500507443901594,-0.1050336142989863,0.03499866987830507,0.032505439541252075,0.07173225527665424,0.013430676208547054,-0.018912925779327763,-0.07851226064575945,-0.05102214432394837,0.04438922775849012,0.0910479386994346,0.027326982276659167,0.030820902767339568,0.05505086764146593,0.07297758835856138,0.04058008773628575,-0.04897123786332817,-0.07571498331745329,-0.06846473933073018,-0.0656734634242581,-0.00740876049335992,0.022436662960907024
Upanishad,-0.07757763403172943,0.102862656343158,-0.1315130058167939,0.16638238083900614,0.012442565497680405,-0.0029643418762742113,0.0061531161820607356,-0.02974909414407884,0.09179575524032788,-0.08615957375166684,-0.010560680275773608,0.061724619730557935,0.06323247264287048,0.025424919996759013,0.11000219412870738,0.018537775909907035,-0.040487890010727834,0.015330176880927571,0.0411395377967895,0.05592465642611454,0.04729598938746462,-0.14527073447436642,0.008336446884052207,-0.12489978457262513,-0.03229076211261014,-0.17847458777521,-0.06215476999294304,-0.084509283569627,0.08456915722895686,-0.11245070744614336,0.026533630310644513,0.04887977971349803,-0.06767538462713196,-0.0019152159423298436,0.07791586213096326,-0.01627262323725381,-0.11274219513177627,0.06931222356116602,0.07815313773955894,0.0318312372328878,-0.0129989665988353,0.01741846336190278,-0.05654597314325498,-0.017376111692536948,0.04281773991219221,-0.041340633326127064,-0.030716062291384863,-0.04724487522880921,0.05342290407751825,0.06632764211882791,-0.014492775961403033,-0.00176711430634282,-0.01856379322378698,0.09748782023116065,0.0595081196126322,-0.08096497746074417,0.03152821123274633,0.0839116654002225,-0.003133965980134925,-0.0232914732092995,0.014370189567922801,-0.018881485419512546,-0.024098061021492822,-0.025149176467990628,-0.013082390543333919,0.027259126574735275,-0.10628342564709142,0.07756045260291487,0.03785462350479862,-0.011222566581205452,-0.01832394474125372,-0.06373552547658129,-0.04881648850821384,0.0415879489989289,0.029940246961365987,-0.07192249673456114,0.01292460721418329,-0.012319547861856368,-0.05613264359374002,0.01472973398334443,-0.028751109385147314,0.08023927796347272,0.092887299287746,-0.05380420496773348,-0.05491111717063214,-0.02615306684319102,0.0005084694976108577,-0.030325921507683134,-0.07847385041401471,0.03095950269917959,0.008428257205544224,-0.00140010077237805,0.01187571391716525,-0.0011458957119310706,0.02742723154114376,0.002682066352188033,-0.04998054463795077,-0.011569510236987629,0.038184002978254084,-0.07351089644980023
Upanishad,-0.09067387618937857,0.03164971238501764,-0.0444598514310885,0.08254602361626434,0.28841383143102306,-0.006091292753639966,0.06945451456923966,-0.03484106689699648,-0.20404850816160439,-0.040251553400044285,0.09958733210716922,-0.024358402174074544,-0.027519786895621227,-0.048919446776116905,0.052882430922923815,-0.14072017727643638,0.042983791685513396,-0.026233393427854294,-0.14562184551994867,-0.03975060671053892,-0.01038427668013863,-0.007636485899820669,0.008471371189753612,0.1487351876275416,0.0899212102608968,-0.07778924426187936,-0.01800215742903311,0.02313544276251165,0.04528218448276602,0.013279567862308411,-0.051042838943336166,0.02551803204389392,0.000674965034611312,0.005140073357109845,0.02426817100520706,-0.02544902335428018,0.0074085418889207,0.03227690814095187,-0.0434663242741204,-0.051544394983678216,-0.009139324039342618,0.0053964405503209995,-0.004269187516095114,-0.009029559307468007,0.05757394040519982,0.045594879180835206,-0.008880919490510533,0.029873618779055786,-0.010225463312834684,-0.052058340962561664,-0.023817421290632763,-0.02592796856285569,0.032472247051578716,0.016151715379067493,-0.029746497284084822,0.06785421565846661,-0.10295062971877847,-0.045801315721262816,-0.005631379337742001,0.026772697924626682,0.03436780402504493,2.5249335285342345e-05,-0.027112724356070775,-0.027989202325796592,-0.04756457106607896,-0.030027387110992218,0.05301422272763008,0.02454963480858952,0.015628084158046084,-0.03205209518796286,-0.02577810890971482,-0.08764110712118607,0.005291142883260928,-0.01746405400802878,0.007457628176903722,-0.06425870071889352,0.002717142966503643,-0.09993923521318894,0.014574552359974227,0.03240646911054063,-0.03187149481726051,-0.008468971524860355,-0.012824301330851207,-0.05977076099180948,-0.056144946072971526,0.051841092025080984,0.005362901935969928,-0.05665938321763322,-0.01611564242463794,-0.021250685213461733,-0.026376655288434685,0.003115597297125162,-0.08893898292221397,-0.020597970137443987,-0.02562463291588283,0.007420624127273031,0.0027021901613538467,0.07501630686282708,0.09249247524572181,-0.07178456358890478
Upanishad,-0.11237808828838432,0.024297038760071943,-0.01724161216252239,0.08484578010205421,0.36342949521363666,0.022379774882648036,0.012012564720171807,-0.05752201932156303,-0.21943242285450895,-0.10139851704887959,0.07985888518857451,-0.06306272120365469,0.03157305324049875,-0.11581946432824472,0.059809220270040146,-0.07393433407947289,0.06671626453353806,-0.11390931128125423,-0.055378989934709466,-0.011998524650038277,0.0005682921051039546,0.0354283869225321,-0.050471088621639765,0.001905831889522997,-0.018161073429211385,-0.010442659006304688,-0.08825014500408977,-0.02471874897763127,0.02928943417019333,-0.021508575577478904,-0.027929806841054654,-0.06517577953175793,0.017866714682301634,0.01893843564627838,0.04714113515441953,-0.01629238959781243,-0.0033886382448287894,-0.017628172348532638,0.06714205458936234,-0.028769114372660814,0.05345851336829873,-0.06692054191940405,-0.04295907144089084,0.025241997836786764,-0.07751070587059823,0.06393621068811049,0.027516071648511633,0.02016641261823679,-0.04610632587807249,-0.08175653400103168,-0.0066062588194562314,-0.06857795052462352,0.015222762702116577,-0.007452930607816926,-0.0227612713106467,0.04613347771190226,-0.038580199316751544,0.02475918959395422,0.03778366291745606,0.01724357922795386,0.03507098613497934,-0.061495227530293746,-0.046586010213158516,-0.04966669771102886,-0.020605306504858936,-0.020597331123580215,0.053669767985004835,0.004226380907199783,0.07043850260691738,0.006907093250782243,-0.039284794621639585,-0.013718660512523248,0.00032019967570858784,-0.10470687061749115,-0.0017492360047297248,-0.036988824021641005,-0.05379726204312366,-0.05968350573207491,0.029944735745489174,0.045573350565819126,0.0403714072955589,0.021193551854887308,-0.040887972662814,-0.020486278269326103,-0.09027699771625164,-0.027758972983761197,0.01272464850212437,0.00710735178357982,-0.02357301602951337,-0.04488305656943853,0.0028668244412727788,-0.02711154671003159,-0.07763266132434836,-0.03810534939414711,0.04570882606539064,0.005187449439197648,0.02679869976522167,-0.03330037492335277,-0.05159254841009284,-0.02503248392984031
